analysis_mode,selection_status,feature_set,sku,full_cluster,subsample_appearances,same_cluster_count,assignment_stability,n_observed,n_positive,n_zero,total_sales,mean_sales,median_sales,std_sales,nonzero_mean,CV2,ADI,zero_ratio,approx_entropy,trailing_zero_share,acf1,acf1_zero_variance,trend_coef,seasonality_idx,peak_ratio,promo_weight_ratio,promo_window_weight_mean,promo_response_index
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,LTKF098B,1,417,409,0.9808153477218226,30,21,9,58.0,1.9333333333333331,2.0,1.7406565018610836,2.761904761904762,0.2609393579072532,1.4285714285714286,0.3,0.4779997264637532,0.1,0.4570264405976824,False,-0.5139043381535047,,2.1724137931034484,0.8669950738916256,1.0238095238095235,0.8468323977546113
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,YBB0001,1,404,397,0.9826732673267328,104,14,90,38.0,0.3653846153846153,0.0,1.1065356794329333,2.7142857142857144,0.384828467930961,7.428571428571429,0.8653846153846154,0.1149055107040304,0.048076923076923,0.7618680641183724,False,0.5522267206477733,0.0,2.210526315789473,1.2030075187969924,1.2513736263736266,0.9613495869200992
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,QFDNZGJK002,1,395,390,0.9873417721518988,30,12,18,40.0,1.3333333333333333,0.0,2.23349630559946,3.333333333333333,0.529090909090909,2.5,0.6,0.3728350731828849,0.4,0.5309029454369865,False,-0.4451612903225811,,2.4,1.3821428571428571,1.0238095238095235,1.3500000000000003
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,DHZXCZP0001,1,387,383,0.9896640826873384,135,30,105,106.0,0.7851851851851852,0.0,2.012591650588288,3.533333333333333,0.6945654976000788,4.5,0.7777777777777778,0.2399631325710842,0.0074074074074074,0.4982931395220794,False,0.5578986311505734,0.066863833164137,3.39622641509434,1.780323450134771,1.197883597883598,1.4862240816054402
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,LRKF0001,1,391,387,0.989769820971867,104,10,94,63.0,0.6057692307692307,0.0,2.124376638350256,6.3,0.2970241594580219,10.4,0.903846153846154,0.085620982177717,0.5384615384615384,0.7265677257525079,False,-0.0934065934065934,0.5153247546718707,1.9047619047619049,2.435374149659864,1.2513736263736266,1.946160681616225
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,ETZP0004,1,397,393,0.9899244332493704,135,38,97,99.0,0.7333333333333333,0.0,1.658087371444365,2.6052631578947367,0.7290100017372745,3.5526315789473686,0.7185185185185186,0.3141138398053451,0.0,0.5639794761776686,False,0.8007922360863536,0.0,4.606060606060606,1.2987012987012985,1.197883597883598,1.0841631866366843
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,ZTD0001,1,399,395,0.9899749373433584,135,22,113,78.0,0.5777777777777777,0.0,1.523285268736703,3.5454545454545454,0.3009924548386086,6.136363636363637,0.837037037037037,0.1228385007337424,0.0,0.6958360077681223,False,0.7619071560248032,0.0,2.2564102564102564,1.1483516483516485,1.197883597883598,0.9586504484914378
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FZLRJ0005,1,387,384,0.992248062015504,30,6,24,22.0,0.7333333333333333,0.0,2.132399220779639,3.6666666666666665,1.0016528925619834,5.0,0.8,0.215043894678778,0.1666666666666666,0.3222163865546217,False,0.4926686217008799,,3.0,0.0064935064935064,1.0238095238095235,0.0063424947145877
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,ETZP0003,1,390,387,0.9923076923076924,135,20,115,73.0,0.5407407407407407,0.0,1.8518363736224344,3.65,0.918706975733573,6.75,0.8518518518518519,0.1755045897737972,0.0,0.3914368135223872,False,0.552421881994807,0.0,3.5616438356164384,1.7221135029354206,1.197883597883598,1.4376300885812476
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0064,1,393,390,0.9923664122137404,135,33,102,103.0,0.762962962962963,0.0,1.857648197850236,3.121212121212121,0.704154491469507,4.090909090909091,0.7555555555555555,0.3377330743724049,0.0148148148148148,0.4759957986588026,False,0.674281363030649,0.0,3.203883495145631,1.540915395284327,1.197883597883598,1.2863648838725168
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,QCSSXC0006,1,397,394,0.9924433249370276,104,28,76,79.0,0.7596153846153846,0.0,1.84598852570718,2.821428571428572,0.8751921285169157,3.7142857142857135,0.7307692307692307,0.3065337258956273,0.0576923076923076,0.569073478887288,False,1.0003894839337877,0.0,4.253164556962025,1.4249547920433996,1.2513736263736266,1.138712501215801
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,LTKF0047,1,402,399,0.9925373134328358,135,22,113,54.0,0.4,0.0,1.3055564376695088,2.4545454545454546,0.9283428048860148,6.136363636363637,0.837037037037037,0.3238886058215717,0.037037037037037,0.5399555323044737,False,0.4289760348583877,0.0,4.481481481481482,0.3994708994708994,1.197883597883598,0.3334805653710246
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,SPH0001,1,403,400,0.9925558312655088,104,5,99,30.0,0.2884615384615384,0.0,1.479130398704058,6.0,0.375,20.8,0.9519230769230768,0.0571108569412885,0.1057692307692307,0.6537367468321699,False,0.2142857142857143,0.0,2.0,1.0380952380952382,1.2513736263736266,0.829564581046469
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0004,1,405,402,0.9925925925925926,104,24,80,83.0,0.7980769230769231,0.0,1.731376957448225,3.458333333333333,0.3197536084621356,4.333333333333333,0.7692307692307693,0.1762830978376841,0.5288461538461539,0.7598311066296909,False,-0.3890904276446448,0.6122108024296905,2.0240963855421685,1.426850258175559,1.2513736263736266,1.1402272096068131
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRC0002,1,406,403,0.9926108374384236,104,16,88,66.0,0.6346153846153846,0.0,1.7463286999602063,4.125,0.3281297826752372,6.5,0.8461538461538461,0.1273119438640196,0.5961538461538461,0.7991767764298092,False,-0.3513819513819516,0.3071122397776232,2.1818181818181817,0.6406926406926406,1.2513736263736266,0.5119914845491134
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,XYMZG0016,1,406,403,0.9926108374384236,30,5,25,37.0,1.2333333333333334,0.0,3.430927624974927,7.4,0.5168005843681518,6.0,0.8333333333333334,0.1682881265985913,0.0,0.3907005177991298,False,0.6826503923278119,,2.162162162162162,0.8957528957528956,1.0238095238095235,0.874921433060968
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,JZQCQ004,1,407,404,0.9926289926289926,104,19,85,59.0,0.5673076923076923,0.0,1.8209376816158769,3.1052631578947367,1.104982603977146,5.473684210526316,0.8173076923076923,0.3783499841663402,0.2115384615384615,0.5427953562485759,False,0.3699850996461165,0.0,3.864406779661017,1.8958837772397092,1.2513736263736266,1.5150421403188894
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0040,1,412,409,0.9927184466019418,104,16,88,63.0,0.6057692307692307,0.0,2.0734955675280875,3.9375,1.0016292936927855,6.5,0.8461538461538461,0.2490828048103804,0.4711538461538461,0.5479878878307802,False,-0.0905634048491192,0.0,4.063492063492063,1.8934240362811792,1.2513736263736266,1.5130765075880332
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,WSJZS0004,1,379,377,0.9947229551451188,104,6,98,114.0,1.0961538461538465,0.0,5.184965627525976,19.0,0.4033240997229917,17.333333333333332,0.9423076923076924,0.0571108569412885,0.0865384615384615,0.6079954820650615,False,0.2680161943319838,0.0,1.736842105263158,1.5839598997493731,1.2513736263736266,1.2657769561114638
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,ZJJSJSV001AMDE,1,382,380,0.9947643979057592,104,22,82,72.0,0.6923076923076923,0.0,1.8854420463730823,3.272727272727273,0.8018812463256908,4.727272727272728,0.7884615384615384,0.2580630450379726,0.4423076923076923,0.5733857264231101,False,-0.2783577533577535,0.1631283569187449,3.972222222222222,1.863095238095238,1.2513736263736266,1.4888401024515183
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,DRMJJ0027,2,387,385,0.9948320413436692,135,9,126,15.0,0.1111111111111111,0.0,0.4835605916233706,1.6666666666666667,0.3599999999999998,15.0,0.9333333333333332,0.1661288356791284,0.0,0.531349183445065,False,0.1992156862745097,3.988704199340902e-05,2.4,0.6761904761904761,1.197883597883598,0.5644876325088338
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,ZJJYZSJSV1AMDE,1,391,389,0.9948849104859336,104,9,95,58.0,0.5576923076923077,0.0,2.193666625453735,6.444444444444445,0.4641795481569559,11.555555555555555,0.9134615384615384,0.0718500179257165,0.6538461538461539,0.8021560172481382,False,-0.2007010231148162,0.2030136116005723,2.1724137931034484,1.4655172413793105,1.2513736263736266,1.1711268405314357
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,LYC0201,1,395,393,0.9949367088607596,135,26,109,88.0,0.6518518518518519,0.0,2.1241978943371183,3.3846153846153846,1.271528925619835,5.1923076923076925,0.8074074074074075,0.2296114038403933,0.0074074074074074,0.6706437428980783,False,0.7815062388591801,0.0,5.318181818181818,0.5422077922077922,1.197883597883598,0.4526381304208159
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,WSJZS0002,1,395,393,0.9949367088607596,104,5,99,55.0,0.5288461538461539,0.0,2.828278596737203,11.0,0.512396694214876,20.8,0.9519230769230768,0.0571108569412885,0.0865384615384615,0.7802414126411579,False,0.2229270729270729,0.0,1.9090909090909087,1.7818181818181815,1.2513736263736266,1.423889831354156
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,XGX9995,1,396,394,0.9949494949494948,30,5,25,16.0,0.5333333333333333,0.0,1.6553639735893348,3.2,0.8984375,6.0,0.8333333333333334,0.0742488634479844,0.0333333333333333,0.5200348432055747,False,0.6612903225806451,,2.1875,1.1785714285714286,1.0238095238095235,1.151162790697675
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,NNBZL01,1,401,399,0.9950124688279302,30,9,21,37.0,1.2333333333333334,0.0,3.1914036835324304,4.111111111111111,1.39700511322133,3.333333333333333,0.7,0.1655306353286695,0.2666666666666666,0.4860328638497661,False,-0.268352223190933,,3.891891891891892,1.5135135135135136,1.0238095238095235,1.4783155248271531
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW0014,2,404,402,0.995049504950495,104,8,96,10.0,0.0961538461538461,0.0,0.3557906761394709,1.25,0.1371428571428571,13.0,0.9230769230769232,0.1173076026550778,0.6730769230769231,0.616244411326375,False,-0.196923076923077,0.1684846396642335,1.6,1.7857142857142858,1.2513736263736266,1.4270032930845222
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,NNB0002,1,405,403,0.9950617283950616,135,19,116,239.0,1.7703703703703704,0.0,5.690973136023086,12.578947368421051,0.6167648014254342,7.105263157894737,0.8592592592592593,0.1010133539103769,0.0962962962962963,0.8692561445895101,False,0.542716110153964,0.0,2.384937238493724,1.6210400478182905,1.197883597883598,1.3532533968094385
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,QCCXC0005,1,405,403,0.9950617283950616,104,35,69,135.0,1.2980769230769231,0.0,2.4291106994416487,3.857142857142857,0.5185185185185185,2.9714285714285715,0.6634615384615384,0.4828835958631443,0.1153846153846153,0.584198385236448,False,0.775071225071225,0.0516893090707712,2.333333333333333,1.071957671957672,1.2513736263736266,0.8566247916412569
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,QCSSXC0005,1,411,409,0.9951338199513382,104,26,78,100.0,0.9615384615384616,0.0,2.896006882344035,3.8461538461538463,1.55584,4.0,0.75,0.3423557137353386,0.1153846153846153,0.3684180918091807,False,0.8380000000000002,0.0,6.5,0.82,1.2513736263736266,0.6552799121844126
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,QFSJZ002-1,2,387,386,0.9974160206718348,135,11,124,16.0,0.1185185185185185,0.0,0.4739773256723577,1.4545454545454546,0.4125,12.272727272727272,0.9185185185185184,0.1845472121866265,0.1407407407407407,0.4350198412698414,False,0.1613153594771241,0.0,2.75,1.0714285714285714,1.197883597883598,0.8944346289752649
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,YKLLW0005,1,390,389,0.9974358974358974,104,8,96,62.0,0.5961538461538461,0.0,4.668671108340053,7.75,4.284822357663148,13.0,0.9230769230769232,0.0561180081288574,0.0192307692307692,0.172710443681283,False,0.1697270471464019,0.1107032110672396,6.064516129032258,0.1359447004608295,1.2513736263736266,0.1086363797315958
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,HWZDSKL0001,1,391,390,0.9974424552429668,135,35,100,202.0,1.4962962962962962,0.0,4.135528759482706,5.771428571428571,1.2610571627925748,3.857142857142857,0.7407407407407407,0.2396388076206533,0.0,0.4567871527220413,False,0.5282954766064841,0.0882067154325501,6.064356435643565,1.0530410183875532,1.197883597883598,0.8790845957387258
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW0024,1,394,393,0.9974619289340102,135,31,104,91.0,0.674074074074074,0.0,1.7226742037839111,2.935483870967742,0.7422130982570542,4.354838709677419,0.7703703703703704,0.3368901006868179,0.0,0.7093533841970656,False,0.8614450908568556,0.0,4.087912087912088,1.3861852433281003,1.197883597883598,1.157195278220013
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,YJX0024,2,400,399,0.9975,104,5,99,11.0,0.1057692307692307,0.0,0.5198631117576941,2.2,0.2479338842975205,20.8,0.9519230769230768,0.0708948276958981,0.3173076923076923,0.3171667829727846,False,0.0881618381618381,0.2333871489875612,1.818181818181818,0.7922077922077921,1.2513736263736266,0.6330705518411335
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0045,1,401,400,0.9975062344139652,104,12,92,96.0,0.9230769230769232,0.0,3.0296025170806016,8.0,0.3778409090909091,8.666666666666666,0.8846153846153846,0.1661964247923791,0.4230769230769231,0.7564911703636699,False,-0.0655219780219781,0.0,2.0,0.5773809523809524,1.2513736263736266,0.4613977314306622
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW00011,2,417,416,0.9976019184652278,104,7,97,10.0,0.0961538461538461,0.0,0.4067209813669471,1.4285714285714286,0.3033333333333334,14.857142857142858,0.9326923076923076,0.2725975487195459,0.1826923076923076,0.0604332953249714,False,0.1284615384615384,0.2594469863071291,2.1,0.4,1.2513736263736266,0.319648737650933
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,BLJZ0001,2,394,394,1.0,104,7,97,11.0,0.1057692307692307,0.0,0.4388482107218525,1.5714285714285714,0.2506887052341598,14.857142857142858,0.9326923076923076,0.1495805026991359,0.0288461538461538,0.1425073457394711,False,0.343006993006993,0.0,1.9090909090909087,2.1168831168831166,1.2513736263736266,1.6916475401656517
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,BLP0001,1,400,400,1.0,135,51,84,372.5,2.759259259259259,0.0,4.645131399203376,7.303921568627451,0.4493066690689609,2.647058823529412,0.6222222222222222,0.2903605457221907,0.0,0.6791556930628094,False,1.4502908277404922,0.0,3.2859060402684563,1.3934803451581974,1.197883597883598,1.16328527047217
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,BLP0003,2,403,403,1.0,135,17,118,21.0,0.1555555555555555,0.0,0.4382234601148423,1.2352941176470589,0.1252834467120181,7.9411764705882355,0.8740740740740741,0.2972217279190187,0.0296296296296296,0.4165457184325107,False,0.4777777777777777,0.0,1.619047619047619,1.1020408163265305,1.197883597883598,0.9199899040888438
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,BLP0004,2,395,395,1.0,135,5,130,9.0,0.0666666666666666,0.0,0.3705582718491397,1.8,0.2160493827160493,27.0,0.9629629629629628,0.1000374845649524,0.1851851851851851,0.238945233265721,False,0.1238198983297022,0.0,1.6666666666666663,0.8095238095238095,1.197883597883598,0.6757950530035335
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,CWW0002,1,405,405,1.0,135,51,84,814.0,6.029629629629629,0.0,10.451873174071562,15.96078431372549,0.5145835622309822,2.647058823529412,0.6222222222222222,0.3523221068753639,0.0,0.8183391148051574,False,1.3605651105651104,0.0,3.3206388206388207,1.3786416286416288,1.197883597883598,1.1508978260303349
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,DRMJJ0023,1,383,383,1.0,135,62,73,229.5,1.7,0.0,2.548777875122981,3.7016129032258074,0.4918890582849172,2.177419354838709,0.5407407407407407,0.5054083545683179,0.0222222222222222,0.7143230699954448,False,1.1180429179660245,0.0,3.241830065359477,1.3817615935262992,1.197883597883598,1.1535023903554351
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FDBLP0001,1,398,398,1.0,135,42,93,362.0,2.6814814814814816,0.0,8.725200978613147,8.619047619047619,2.643602856162257,3.2142857142857144,0.6888888888888889,0.1855330664243758,0.0,0.5397285410705391,False,1.204582385440364,0.0,8.585635359116022,1.4325177584846092,1.197883597883598,1.1958739238232825
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRC0010,2,414,414,1.0,104,8,96,11.0,0.1057692307692307,0.0,0.3921132497091379,1.375,0.1416765053128689,13.0,0.9230769230769232,0.2240633827545455,0.4807692307692308,0.368098159509203,False,-0.0683316683316683,0.0,1.4545454545454546,1.1948051948051948,1.2513736263736266,0.954794930645644
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0001,1,400,400,1.0,104,40,64,149.0,1.4326923076923077,0.0,2.363206736441726,3.725,0.4318123808236865,2.6,0.6153846153846154,0.3941760780280756,0.4230769230769231,0.6887411048681212,False,-0.4382329080315661,0.0,3.7583892617449663,1.0995206136145732,1.2513736263736266,0.8786509404076939
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0003,1,409,409,1.0,104,46,58,278.0,2.673076923076923,0.0,4.635117760555773,6.043478260869565,0.7763090247226677,2.260869565217391,0.5576923076923077,0.2929128531692859,0.0576923076923076,0.7928067117402634,False,-0.3376630563680923,0.0,4.302158273381295,1.6130524152106889,1.2513736263736266,1.2890254207172132
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0031,2,397,397,1.0,104,7,97,12.0,0.1153846153846153,0.0,0.4473805597004734,1.7142857142857142,0.0810185185185185,14.857142857142858,0.9326923076923076,0.2640000804891907,0.3846153846153846,0.0292177191328935,False,-0.0320512820512821,0.0,1.1666666666666667,1.2857142857142858,1.2513736263736266,1.027442371020856
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0033,1,407,407,1.0,135,98,37,540.5,4.003703703703704,3.0,4.111844148264018,5.51530612244898,0.4909340139436804,1.3775510204081634,0.2740740740740741,0.7594189364346138,0.0,0.4302210621011512,False,-0.326482982955748,0.0,4.170212765957447,1.2855028412845249,1.197883597883598,1.073145039764908
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0035,2,392,392,1.0,104,13,91,25.0,0.2403846153846154,0.0,0.7035995152210297,1.9230769230769231,0.2010666666666666,8.0,0.875,0.1242325620702522,0.6153846153846154,0.469881814715973,False,-0.2740000000000001,0.3104502571851138,2.08,1.1942857142857144,1.2513736263736266,0.9543798024149286
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0037,2,398,398,1.0,104,10,94,13.0,0.125,0.0,0.4337128037267344,1.3,0.269559500328731,10.4,0.903846153846154,0.1777815305637589,0.5673076923076923,0.4834503510531562,False,-0.1754015215553678,0.3370951840311603,2.3076923076923075,0.956043956043956,1.2513736263736266,0.7639956092206366
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0042,2,393,393,1.0,104,10,94,16.0,0.1538461538461538,0.0,0.5170722427832577,1.6,0.1909722222222222,10.4,0.903846153846154,0.2191069559077567,0.3269230769230769,0.527522935779816,False,0.0789835164835163,0.0,1.875,1.5089285714285714,1.2513736263736266,1.2058177826564214
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0043,2,398,398,1.0,135,12,123,17.0,0.1259259259259259,0.0,0.4640771556674412,1.4166666666666667,0.3133060710915382,11.25,0.9111111111111112,0.2814900421252254,0.1037037037037037,0.3065976714100908,False,0.1397923875432525,0.0,2.117647058823529,0.8151260504201681,1.197883597883598,0.6804718353772604
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0046,1,396,396,1.0,135,82,53,285.0,2.111111111111111,1.0,3.4676902430711056,3.475609756097561,1.249351101383522,1.646341463414634,0.3925925925925926,0.3981083687821525,0.0,0.7771692946790805,False,1.890296984290792,0.0,5.754385964912281,1.204511278195489,1.197883597883598,1.0055328249953508
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0048,1,396,396,1.0,135,105,30,685.5,5.0777777777777775,5.0,4.202867614586258,6.5285714285714285,0.309622954596117,1.2857142857142858,0.2222222222222222,0.747230194355001,0.0,0.5620292282343292,False,1.0918989526274891,0.0501790754922978,2.603938730853392,1.134555937619395,1.197883597883598,0.9471337111752016
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0051,1,395,395,1.0,135,104,31,420.0,3.111111111111111,2.0,2.9056472720637894,4.038461538461538,0.441615921449486,1.2980769230769231,0.2296296296296296,0.788501568606629,0.0,0.55925195174389,False,0.7286150015561779,0.0,3.219047619047619,1.4551020408163264,1.197883597883598,1.2147274103987884
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0056,1,412,412,1.0,135,108,27,974.0,7.214814814814815,6.0,6.270500926436069,9.01851851851852,0.4035485087076398,1.25,0.2,0.7748735813361405,0.0,0.6328630185600012,False,1.398284817006885,0.0,2.7720739219712525,1.171457905544148,1.197883597883598,0.9779396826318194
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0056-1,2,410,410,1.0,135,11,124,14.0,0.1037037037037037,0.0,0.39159212091829,1.2727272727272727,0.2581632653061225,12.272727272727272,0.9185185185185184,0.2437575526040062,0.0592592592592592,0.2209302325581393,False,0.3065826330532213,0.0,2.357142857142857,1.510204081632653,1.197883597883598,1.2607269056032304
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRH0059,1,396,396,1.0,135,60,75,304.0,2.251851851851852,0.0,4.088057814452512,5.066666666666666,0.9135992300107988,2.25,0.5555555555555556,0.336425781162077,0.0,0.8072586963133165,False,-0.3735810113519095,0.0,3.947368421052632,1.4976503759398496,1.197883597883598,1.2502470011158635
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW0005,1,393,393,1.0,135,96,39,334.0,2.474074074074074,2.0,2.268636350320269,3.4791666666666665,0.3078066998684636,1.40625,0.2888888888888888,0.7450394007564991,0.0074074074074074,0.5493732803424034,False,0.8310907596571561,0.0,2.586826347305389,1.2245508982035929,1.197883597883598,1.0222620130763207
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW0006,1,407,407,1.0,135,109,26,686.0,5.0814814814814815,4.0,4.740350531550166,6.293577981651376,0.5095172654188241,1.238532110091743,0.1925925925925926,0.6204351154235104,0.0,0.628727936234609,False,0.2308609157948891,0.007395280728198,4.290087463556851,1.3995210329029573,1.197883597883598,1.1683280707537935
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW0008,2,398,398,1.0,135,13,122,18.0,0.1333333333333333,0.0,0.453839342998964,1.3846153846153846,0.220679012345679,10.384615384615383,0.9037037037037036,0.2279873501495638,0.0,0.2159456479723024,False,0.4248366013071896,0.0,2.1666666666666665,1.753968253968254,1.197883597883598,1.4642226148409891
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW0011,2,389,389,1.0,104,7,97,8.0,0.0769230769230769,0.0,0.3018489203631863,1.1428571428571428,0.109375,14.857142857142858,0.9326923076923076,0.173810317755352,0.6057692307692307,0.3602484472049662,False,-0.1230769230769231,0.2955050714195203,1.75,0.9642857142857144,1.2513736263736266,0.770581778265642
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW0015,1,399,399,1.0,135,42,93,349.0,2.585185185185185,0.0,5.8403961033953005,8.30952380952381,0.9088655405728772,3.2142857142857144,0.6888888888888889,0.2723072780439768,0.0074074074074074,0.8225255526250806,False,0.93058036968369,0.5316900672352558,3.730659025787965,0.7834629553827263,1.197883597883598,0.6540393046260391
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW0020,2,408,408,1.0,104,5,99,5.0,0.048076923076923,0.0,0.2149647834019842,1.0,0.0,20.8,0.9519230769230768,0.148628206494346,0.6730769230769231,0.369387755102039,False,-0.1203296703296703,0.1475382614906121,1.0,1.2,1.2513736263736266,0.9589462129527988
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FRW0023,2,389,389,1.0,104,10,94,10.0,0.0961538461538461,0.0,0.296229731410389,1.0,0.0,10.4,0.903846153846154,0.3141758437671617,0.0961538461538461,0.1139784946236556,False,0.1483516483516483,0.0,1.0,1.085714285714286,1.2513736263736266,0.8676180021953896
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FSTBY001,2,397,397,1.0,135,7,128,9.0,0.0666666666666666,0.0,0.3041994632356142,1.2857142857142858,0.1440329218106995,19.285714285714285,0.9481481481481482,0.0961151987913909,0.0,0.2445390397527426,False,0.2775599128540305,0.0,1.5555555555555554,1.873015873015873,1.197883597883598,1.5636042402826853
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FZGLS0001,2,397,397,1.0,135,6,129,7.0,0.0518518518518518,0.0,0.2538808781227837,1.1666666666666667,0.1224489795918367,22.5,0.9555555555555556,0.1370135163077793,0.0814814814814814,0.1892826274848743,False,0.1815126050420167,0.0,1.7142857142857142,1.3673469387755102,1.197883597883598,1.1414689550731951
retrospective_method_development,provisional_downstream_recommendation,ADI+CV2+acf1+nonzero_mean,FZGLS0002,2,397,397,1.0,135,8,127,8.0,0.0592592592592592,0.0,0.2369886628361788,1.0,0.0,16.875,0.9407407407407408,0.1983412240984818,0.1259259259259259,0.3353174603174605,False,0.1692810457516339,0.0,1.0,0.8928571428571428,1.197883597883598,0.7453621908127207
