sku,n_observed,n_positive,n_zero,total_sales,mean_sales,median_sales,std_sales,nonzero_mean,CV2,ADI,zero_ratio,approx_entropy,trailing_zero_share,acf1,acf1_zero_variance,trend_coef,seasonality_idx,peak_ratio,promo_weight_ratio,promo_window_weight_mean,promo_response_index
JZJ0013,135,86,49,1345.0,9.962962962962964,9.0,10.641658079346588,15.63953488372093,0.3626558667855694,1.569767441860465,0.362962962962963,0.5341827223735687,0.0,0.8223600261146271,False,1.2977418179167577,0.0,3.0691449814126393,1.1374402549123739,1.197883597883598,0.9495415555584745
JZJ0014,135,10,125,16.0,0.11851851851851852,0.0,0.5865641399933572,1.6,0.9722222222222222,13.5,0.9259259259259259,0.3087369608772301,0.07407407407407407,-0.0197538860103628,False,0.1568627450980392,0.0,3.75,1.5178571428571428,1.197883597883598,1.2671157243816253
JZJ0016,135,69,66,194.0,1.4370370370370371,1.0,2.017118557432216,2.8115942028985508,0.5181912811888493,1.9565217391304348,0.4888888888888889,0.5462132064543126,0.0,0.391829706621994,False,0.7534162118455628,0.0,3.9123711340206184,1.2650957290132547,1.197883597883598,1.056109067064952
JZJ0017,135,16,119,23.0,0.17037037037037037,0.0,0.52604892713739,1.4375,0.25608065532451163,8.4375,0.8814814814814815,0.31363981618105774,0.007407407407407408,0.3252769385699898,False,0.37919863597612957,0.14006758247856618,2.0869565217391304,1.0683229813664596,1.197883597883598,0.8918420648333076
JZJ0018,135,21,114,47.0,0.34814814814814815,0.0,0.9873718962328358,2.238095238095238,0.4173381620642826,6.428571428571429,0.8444444444444444,0.3403911490595628,0.007407407407407408,0.5862542169363598,False,0.3916145181476846,0.0,2.6808510638297873,0.9848024316109423,1.197883597883598,0.8221186376964138
JZJ0019,135,59,76,258.25,1.912962962962963,0.0,2.5825974680058024,4.377118644067797,0.23162252081694892,2.288135593220339,0.562962962962963,0.41842749404911816,0.0,0.8121852310885838,False,1.4152747987438494,0.0,2.0561471442400774,1.369816464824071,1.197883597883598,1.1435305293805185
JZQCQ001,104,31,73,523.0,5.028846153846154,0.0,10.462560835581197,16.870967741935484,0.595099118070357,3.3548387096774195,0.7019230769230769,0.2266636946420466,0.28846153846153844,0.7532308149058502,False,0.17752715735507313,0.0,3.141491395793499,1.0568150778475824,1.2513736263736266,0.8445240139111305
JZQCQ003,104,37,67,506.0,4.865384615384615,0.0,13.218887408426404,13.675675675675675,2.011046189685131,2.810810810810811,0.6442307692307693,0.22134120649973232,0.22115384615384615,0.6184534046616927,False,0.21968900664552812,0.0,6.946640316205534,1.1933935629587804,1.2513736263736266,0.9536668648013085
JZQCQ004,104,19,85,59.0,0.5673076923076923,0.0,1.8209376816158767,3.1052631578947367,1.104982603977146,5.473684210526316,0.8173076923076923,0.37834998416634025,0.21153846153846154,0.5427953562485759,False,0.36998509964611653,0.0,3.8644067796610173,1.8958837772397095,1.2513736263736266,1.5150421403188894
KFYFQ51mm,30,27,3,142.5,4.75,4.0,3.474041668898256,5.277777777777778,0.37942680588109956,1.1111111111111112,0.1,0.6606198327795973,0.0,0.04644624771622843,False,-0.43334465195246263,,2.8421052631578947,0.9107769423558897,1.0238095238095235,0.8895960832313343
KFYFQ54mm,30,20,10,157.0,5.233333333333333,7.5,4.567207787388273,7.85,0.16578493036382866,1.5,0.3333333333333333,0.5821982039825999,0.0,0.5531671922501304,False,1.1601945072255326,,1.910828025477707,1.1765241128298454,1.0238095238095235,1.149163086950082
KFYFQ58mm,30,29,1,228.5,7.616666666666666,6.625,5.569209275473762,7.879310344827586,0.48290502776100036,1.0344827586206897,0.03333333333333333,0.5223815881775198,0.0,0.5805405106764262,False,1.1753935201524666,,2.9190371991247264,1.1925601750547046,1.0238095238095235,1.1648262174952932
KFZ0001,104,6,98,6.0,0.057692307692307696,0.0,0.23428979967449726,1.0,0.0,17.333333333333332,0.9423076923076923,0.21891995083626054,0.17307692307692307,-0.06185567010309275,False,0.11648351648351646,0.25065186775714776,1.0,1.357142857142857,1.2513736263736266,1.084522502744237
KZCWBG001,135,31,104,69.0,0.5111111111111111,0.0,1.2085927839487274,2.225806451612903,0.5208989708044528,4.354838709677419,0.7703703703703704,0.39130676307218293,0.0,0.6864368010525017,False,0.8092829402292318,0.5816416813919046,3.594202898550725,0.7122153209109731,1.197883597883598,0.5945613765555384
LRKF0001,104,10,94,63.0,0.6057692307692307,0.0,2.124376638350256,6.3,0.29702415945802196,10.4,0.9038461538461539,0.08562098217771708,0.5384615384615384,0.7265677257525079,False,-0.09340659340659348,0.5153247546718707,1.9047619047619049,2.435374149659864,1.2513736263736266,1.9461606816162247
LTKF0002,104,6,98,8.0,0.07692307692307693,0.0,0.3324608946215728,1.3333333333333333,0.15000000000000005,17.333333333333332,0.9423076923076923,0.07584295412868536,0.5576923076923077,0.7363481228668952,False,-0.056043956043956095,0.4141077352181437,1.5,2.553571428571429,1.2513736263736266,2.040614709110867
LTKF0005A,104,14,90,20.0,0.19230769230769232,0.0,0.5410691156418179,1.4285714285714286,0.2046153846153846,7.428571428571429,0.8653846153846154,0.4195790372810736,0.04807692307692308,0.26950354609929156,False,0.2815384615384615,0.4242468753438667,2.1,1.657142857142857,1.2513736263736266,1.3242590559824365
LTKF0008,104,5,99,11.0,0.10576923076923077,0.0,0.5731579905670502,2.2,0.5578512396694214,20.8,0.9519230769230769,0.07089482769589789,0.5480769230769231,0.20177956371986394,False,-0.039710289710289684,0.34795795671408924,2.2727272727272725,2.7142857142857144,1.2513736263736266,2.169045005488474
LTKF0009,104,5,99,15.0,0.14423076923076922,0.0,0.7428398569171185,3.0,0.38888888888888884,20.8,0.9519230769230769,0.11159739935283608,0.5384615384615384,0.3311688311688298,False,-0.03754578754578756,0.37308626823962,2.0,2.7047619047619045,1.2513736263736266,2.1614343212586893
LTKF0019,135,38,97,83.0,0.6148148148148148,0.0,1.5928252622923815,2.1842105263157894,1.1880357640264743,3.5526315789473686,0.7185185185185186,0.6047376611226807,0.007407407407407408,0.34038017800241643,False,0.3997795101976534,0.0,6.409638554216868,1.5438898450946643,1.197883597883598,1.2888479713908636
LTKF0020,135,73,62,1509.0,11.177777777777777,4.0,14.139954330114064,20.671232876712327,0.4051964993779317,1.8493150684931507,0.45925925925925926,0.5252202731532192,0.0,0.7411124647502942,False,1.5291687781805898,0.19921166814556876,2.9025844930417497,0.9891129413992238,1.197883597883598,0.8257170756380445
LTKF0021,135,72,63,313.00000000000006,2.318518518518519,1.0,3.0257920215467826,4.347222222222222,0.4410862361031421,1.875,0.4666666666666667,0.5814364328585642,0.0,0.6332853925261976,False,1.105306020171647,0.0,2.9904153354632586,1.1293473299863073,1.197883597883598,0.9427855360751416
LTKF0022,104,12,92,25.0,0.2403846153846154,0.0,0.8757265201039894,2.0833333333333335,0.6894545454545452,8.666666666666666,0.8846153846153846,0.1804390502211065,0.19230769230769232,0.5439114391143897,False,0.3003956043956043,0.16247920322362325,2.88,0.5257142857142858,1.2513736263736266,0.4201097694840834
LTKF0022M,135,55,80,180.0,1.3333333333333333,0.0,2.412653212210172,3.272727272727273,0.7450274348422495,2.4545454545454546,0.5925925925925926,0.38325174355039393,0.0,0.7480726743080394,False,1.2180283224400872,0.0,4.583333333333333,1.3158730158730159,1.197883597883598,1.0984982332155475
LTKF0024A,104,15,89,21.0,0.20192307692307693,0.0,0.5284123076168137,1.4,0.131195335276968,6.933333333333334,0.8557692307692307,0.27930708536862314,0.08653846153846154,0.5473292765382023,False,0.31828885400313967,0.3467290282087025,1.4285714285714286,1.1564625850340136,1.2513736263736266,0.9241545136166429
LTKF0031,135,64,71,272.5,2.0185185185185186,0.0,3.2057464641611997,4.2578125,0.6714545462372523,2.109375,0.5259259259259259,0.35715904213221505,0.0,0.6576716199785664,False,0.9551582019148129,0.0,3.992660550458716,1.4435124508519006,1.197883597883598,1.205052355172302
LTKF0047,135,22,113,54.0,0.4,0.0,1.3055564376695088,2.4545454545454546,0.9283428048860148,6.136363636363637,0.837037037037037,0.32388860582157175,0.037037037037037035,0.5399555323044737,False,0.4289760348583877,0.0,4.481481481481482,0.3994708994708994,1.197883597883598,0.33348056537102466
LTKF0058,135,12,123,18.0,0.13333333333333333,0.0,0.46999523655890346,1.5,0.202020202020202,11.25,0.9111111111111111,0.17498806963612334,0.08148148148148149,0.560544904137235,False,0.330718954248366,0.0,2.0,1.865079365079365,1.197883597883598,1.5569787985865722
LTKF0101,135,45,90,431.0,3.1925925925925926,0.0,5.6561897098906675,9.577777777777778,0.38029437630268803,3.0,0.6666666666666666,0.3596115941582434,0.0,0.6555297850103867,False,1.0410126927801284,0.0,2.923433874709977,1.2316871063970833,1.197883597883598,1.0282193600223
LTKF0102,135,16,119,28.0,0.2074074074074074,0.0,0.6120225375849203,1.75,0.15238095238095237,8.4375,0.8814814814814815,0.23198708378193833,0.05925925925925926,0.48154761904761884,False,0.33837535014005604,0.02199785731978588,1.7142857142857142,0.7806122448979592,1.197883597883598,0.6516595153962644
LTKF0106,135,5,130,7.0,0.05185185185185185,0.0,0.28174611516527454,1.4,0.15306122448979592,27.0,0.9629629629629629,0.1621276315304686,0.022222222222222223,-0.034385964912280645,False,0.1293183940242764,0.0,1.4285714285714286,2.0816326530612246,1.197883597883598,1.737758707723372
LTKF0111,135,23,112,40.0,0.2962962962962963,0.0,0.773382511160079,1.7391304347826086,0.33715909090909085,5.869565217391305,0.8296296296296296,0.3168616630977106,0.0,0.4280445279108307,False,0.7253267973856211,0.0,2.875,1.4,1.197883597883598,1.1687279151943462
LTKF093,135,30,105,82.0,0.6074074074074074,0.0,1.7959169956232945,2.7333333333333334,1.1901782600668727,4.5,0.7777777777777778,0.4285948408716389,0.044444444444444446,0.24737315083644398,False,0.8347680535628885,0.0,4.7560975609756095,1.043554006968641,1.197883597883598,0.8711647849694044
LTKF098,135,35,100,176.0,1.3037037037037038,0.0,2.7570102617137886,5.0285714285714285,0.4221864365580943,3.857142857142857,0.7407407407407407,0.2872921160693582,0.022222222222222223,0.7266028651949273,False,0.8311980095068331,0.0,2.9829545454545454,0.9212662337662337,1.197883597883598,0.7690782605203982
LTKF098B,30,21,9,58.0,1.9333333333333333,2.0,1.7406565018610836,2.761904761904762,0.2609393579072532,1.4285714285714286,0.3,0.4779997264637532,0.1,0.45702644059768244,False,-0.5139043381535047,,2.1724137931034484,0.8669950738916256,1.0238095238095235,0.8468323977546113
LYC0201,135,26,109,88.0,0.6518518518518519,0.0,2.1241978943371183,3.3846153846153846,1.271528925619835,5.1923076923076925,0.8074074074074075,0.22961140384039336,0.007407407407407408,0.6706437428980783,False,0.7815062388591801,0.0,5.318181818181818,0.5422077922077922,1.197883597883598,0.4526381304208159
LYC0203,135,15,120,24.0,0.17777777777777778,0.0,0.5580705923712983,1.6,0.21205357142857145,9.0,0.8888888888888888,0.32149323195738055,0.05185185185185185,0.40050107372942007,False,0.3627450980392156,0.0,1.875,0.8630952380952381,1.197883597883598,0.7205167844522968
NNB0002,135,19,116,239.0,1.7703703703703704,0.0,5.690973136023086,12.578947368421053,0.6167648014254342,7.105263157894737,0.8592592592592593,0.10101335391037691,0.0962962962962963,0.8692561445895101,False,0.542716110153964,0.0,2.3849372384937237,1.6210400478182905,1.197883597883598,1.3532533968094385
NNBZL01,30,9,21,37.0,1.2333333333333334,0.0,3.1914036835324304,4.111111111111111,1.3970051132213301,3.3333333333333335,0.7,0.16553063532866952,0.26666666666666666,0.4860328638497661,False,-0.26835222319093305,,3.891891891891892,1.5135135135135136,1.0238095238095235,1.4783155248271533
QCCXC0004,135,13,122,115.0,0.8518518518518519,0.0,4.686465935325143,8.846153846153847,2.155034656584751,10.384615384615385,0.9037037037037037,0.12804022648215513,0.1259259259259259,0.5534115033137315,False,-0.0936118215402103,0.0,5.08695652173913,0.9403726708074533,1.197883597883598,0.7850284221846673
QCCXC0005,104,35,69,135.0,1.2980769230769231,0.0,2.4291106994416487,3.857142857142857,0.5185185185185185,2.9714285714285715,0.6634615384615384,0.48288359586314433,0.11538461538461539,0.584198385236448,False,0.775071225071225,0.05168930907077126,2.3333333333333335,1.071957671957672,1.2513736263736266,0.8566247916412569
QCCXC0007,104,45,59,255.0,2.451923076923077,0.0,4.570181074932542,5.666666666666667,0.942434727901856,2.311111111111111,0.5673076923076923,0.4229737529034763,0.10576923076923077,0.5396018991854749,False,0.8370071105365221,0.15176137129500986,6.0,1.1955182072829134,1.2513736263736266,0.9553647144917242
QCSSXC0005,104,26,78,100.0,0.9615384615384616,0.0,2.896006882344035,3.8461538461538463,1.55584,4.0,0.75,0.3423557137353386,0.11538461538461539,0.3684180918091807,False,0.8380000000000002,0.0,6.5,0.82,1.2513736263736266,0.6552799121844126
QCSSXC0006,104,28,76,79.0,0.7596153846153846,0.0,1.8459885257071802,2.8214285714285716,0.8751921285169157,3.7142857142857144,0.7307692307692307,0.30653372589562733,0.057692307692307696,0.569073478887288,False,1.0003894839337877,0.0,4.253164556962025,1.4249547920433996,1.2513736263736266,1.138712501215801
QCXDS001,104,17,87,135.0,1.2980769230769231,0.0,4.564276243293492,7.9411764705882355,1.2378052126200272,6.117647058823529,0.8365384615384616,0.180784687434418,0.25,0.638069535134355,False,0.0334188034188033,0.0,3.9037037037037035,1.5544973544973546,1.2513736263736266,1.2422327926169856
QCXXC0001,104,20,84,41.0,0.3942307692307692,0.0,0.9390996434901284,2.05,0.28742289990294007,5.2,0.8076923076923077,0.3986101568264897,0.09615384615384616,0.426552462526766,False,0.2870544090056285,0.0,2.439024390243903,1.8222996515679444,1.2513736263736266,1.4562394581135711
QCXXC0002,104,12,92,23.0,0.22115384615384615,0.0,0.6961298111456268,1.9166666666666667,0.27014951022512457,8.666666666666666,0.8846153846153846,0.35880506158550296,0.22115384615384615,0.37830996884735074,False,0.051313903487816406,0.0,2.0869565217391304,1.5962732919254659,1.2513736263736266,1.275616856774686
QFDNZGJK001,30,8,22,20.0,0.6666666666666666,0.0,1.3217891045025332,2.5,0.32,3.75,0.7333333333333333,0.22166188266186926,0.5333333333333333,0.46222527472527414,False,-0.5161290322580648,,2.0,1.5214285714285714,1.0238095238095235,1.4860465116279074
QFDNZGJK002,30,12,18,40.0,1.3333333333333333,0.0,2.2334963055994597,3.3333333333333335,0.529090909090909,2.5,0.6,0.3728350731828849,0.4,0.5309029454369865,False,-0.4451612903225811,,2.4,1.3821428571428571,1.0238095238095235,1.3500000000000003
QFSJZ001-1,104,18,86,52.0,0.5,0.0,1.4073317037116178,2.888888888888889,0.5623042116254785,5.777777777777778,0.8269230769230769,0.21200046442840148,0.009615384615384616,0.6171733536643478,False,0.7311073541842773,0.0,3.1153846153846154,1.4505494505494505,1.2513736263736266,1.1591657519209657
QFSJZ002-1,135,11,124,16.0,0.11851851851851852,0.0,0.47397732567235773,1.4545454545454546,0.4125,12.272727272727273,0.9185185185185185,0.1845472121866265,0.14074074074074075,0.4350198412698414,False,0.16131535947712417,0.0,2.75,1.0714285714285714,1.197883597883598,0.8944346289752649
QFSJZ003,135,9,126,10.0,0.07407407407407407,0.0,0.2898694927554346,1.1111111111111112,0.09000000000000002,15.0,0.9333333333333333,0.25395068417015476,0.08148148148148149,0.022546419098143446,False,0.14470588235294116,0.0,1.7999999999999998,1.2857142857142858,1.197883597883598,1.073321554770318
QFSJZ003-1,135,21,114,51.0,0.37777777777777777,0.0,1.049994077216179,2.4285714285714284,0.3657439446366782,6.428571428571429,0.8444444444444444,0.22913036743855963,0.17777777777777778,0.49860949587905,False,0.4055747789311803,0.0,2.4705882352941178,1.176470588235294,1.197883597883598,0.9821242984826437
RLHZHMV000AMDE,135,91,44,885.0,6.555555555555555,4.0,7.966034863267049,9.725274725274724,0.6694008036572435,1.4835164835164836,0.32592592592592595,0.615064230278894,0.0,0.787164441661416,False,0.8679627783316716,0.0,3.8045197740113,1.0326069410815175,1.197883597883598,0.862026112475295
SKZ2FT01,30,10,20,33.0,1.1,0.0,1.9360464514233553,3.3,0.36832976226915637,3.0,0.6666666666666666,0.14957729046319912,0.0,0.7312633619885773,False,1.2961876832844579,,2.4242424242424243,1.3939393939393938,1.0238095238095235,1.3615221987315014
SKZ3FT01,30,10,20,60.0,2.0,0.0,4.042873679229528,6.0,0.7222222222222221,3.0,0.6666666666666666,0.27247795977635736,0.03333333333333333,0.6594745339791576,False,1.1053763440860218,,2.8333333333333335,0.9571428571428572,1.0238095238095235,0.9348837209302329
SLT0003,135,23,112,38.0,0.2814814814814815,0.0,0.7692975265500324,1.6521739130434783,0.4532233694283556,5.869565217391305,0.8296296296296296,0.3430388617555664,0.15555555555555556,0.26789751318764166,False,0.391640866873065,0.0,3.026315789473684,1.2932330827067668,1.197883597883598,1.0795982890087408
SLT0004,135,10,125,17.0,0.1259259259259259,0.0,0.5100428666449202,1.7,0.3114186851211073,13.5,0.9259259259259259,0.15418402636083794,0.1925925925925926,0.6843007067894625,False,0.1864667435601692,0.0,1.7647058823529411,2.2605042016806722,1.197883597883598,1.8870816877987941
SPH0001,104,5,99,30.0,0.28846153846153844,0.0,1.479130398704058,6.0,0.37500000000000006,20.8,0.9519230769230769,0.057110856941288535,0.10576923076923077,0.6537367468321699,False,0.2142857142857143,0.0,2.0,1.0380952380952382,1.2513736263736266,0.829564581046469
SRPDZS0002,104,5,99,8.0,0.07692307692307693,0.0,0.3864779397441557,1.6,0.3124999999999999,20.8,0.9519230769230769,0.0705700254958504,0.23076923076923078,0.6748737373737378,False,0.14285714285714282,0.06237253977567768,1.875,1.7142857142857144,1.2513736263736266,1.3699231613611416
WSJZS0002,104,5,99,55.0,0.5288461538461539,0.0,2.828278596737203,11.0,0.512396694214876,20.8,0.9519230769230769,0.057110856941288535,0.08653846153846154,0.7802414126411579,False,0.22292707292707298,0.0,1.9090909090909092,1.7818181818181817,1.2513736263736266,1.423889831354156
WSJZS0004,104,6,98,114.0,1.0961538461538463,0.0,5.184965627525976,19.0,0.40332409972299177,17.333333333333332,0.9423076923076923,0.057110856941288535,0.08653846153846154,0.6079954820650615,False,0.2680161943319838,0.0,1.736842105263158,1.5839598997493733,1.2513736263736266,1.2657769561114638
XFTW0001,30,7,23,23.0,0.7666666666666667,0.0,1.7356968854500254,3.2857142857142856,0.454316320100819,4.285714285714286,0.7666666666666667,0.17155069479545837,0.3,0.5620031796502383,False,0.3239831697054699,,2.130434782608696,0.13664596273291926,1.0238095238095235,0.13346814964610723
XGX9992,30,7,23,10.0,0.3333333333333333,0.0,0.6608945522512668,1.4285714285714286,0.14,4.285714285714286,0.7666666666666667,0.12205211727970489,0.0,0.7995204451413634,False,1.047741935483871,,1.4,2.1714285714285713,1.0238095238095235,2.12093023255814
XGX9993,30,6,24,12.0,0.4,0.0,1.069966161243848,2.0,0.7000000000000001,5.0,0.8,0.07080699536991675,0.0,0.31727905239358367,False,0.8838709677419357,,2.5,2.130952380952381,1.0238095238095235,2.08139534883721
XGX9995,30,5,25,16.0,0.5333333333333333,0.0,1.6553639735893348,3.2,0.8984375,6.0,0.8333333333333334,0.07424886344798443,0.03333333333333333,0.5200348432055747,False,0.6612903225806451,,2.1875,1.1785714285714286,1.0238095238095235,1.1511627906976747
XHP0001,135,39,96,1380.0,10.222222222222221,0.0,33.552068394248636,35.38461538461539,2.4406979405034326,3.4615384615384617,0.7111111111111111,0.29232723859498266,0.0,0.5403865703015948,False,1.3036757601591362,0.0,5.878260869565217,1.1200828157349896,1.197883597883598,0.9350514671992625
XHZXCZP0001,135,81,54,852.0,6.311111111111111,3.0,9.06071285346442,10.518518518518519,0.8378834184685576,1.6666666666666667,0.4,0.3564078947491969,0.0,0.8370945591476436,False,1.0480115990057992,0.0,3.707746478873239,1.288397048960429,1.197883597883598,1.0755611406957644
XHZXCZP0002,135,42,93,150.5,1.114814814814815,0.0,2.2807932149432406,3.5833333333333335,0.6184015090556529,3.2142857142857144,0.6888888888888889,0.2420286213278695,0.0,0.8100988293552032,False,1.3140902872777018,0.0,3.3488372093023253,0.9875652586616042,1.197883597883598,0.8244250613385299
XMJ0004,30,12,18,89.0,2.966666666666667,0.0,4.852893437181954,7.416666666666667,0.47418255270799137,2.5,0.6,0.21995462359645024,0.0,0.6544957172320242,False,1.3039507067778182,,2.0224719101123596,1.6645264847512038,1.0238095238095235,1.6258165665011763
XMSH0001,30,17,13,115.0,3.8333333333333335,2.0,5.63904695624293,6.764705882352941,0.7990642722117202,1.7647058823529411,0.43333333333333335,0.4972861385886298,0.0,0.4186652091127143,False,0.4568302945301544,,3.5478260869565217,1.145341614906832,1.0238095238095235,1.1187057633973712
XXGP0002,30,7,23,51.0,1.7,0.0,3.770575735787619,7.285714285714286,0.40010252466999874,4.285714285714286,0.7666666666666667,0.170028671084552,0.4,0.7117101937657959,False,-0.020366856419987433,,1.6470588235294117,0.9355742296918768,1.0238095238095235,0.9138166894664845
XYJ0001,30,20,10,72.0,2.4,1.2142857142857144,2.987989092639729,3.6,0.7005940777870602,1.5,0.3333333333333333,0.21098363495104788,0.03333333333333333,0.5662706913339827,False,1.1039426523297489,,3.0555555555555554,1.3472222222222223,1.0238095238095235,1.3158914728682176
XYMGPD0001,30,13,17,37.0,1.2333333333333334,0.0,1.8879533405494835,2.8461538461538463,0.44947650353055757,2.3076923076923075,0.5666666666666667,0.44879263087143784,0.13333333333333333,0.7151084010840105,False,-1.0948561464690507,,2.8108108108108105,1.1351351351351353,1.0238095238095235,1.108736643620365
XYMGPD0002,30,11,19,20.0,0.6666666666666666,0.0,1.0613372610104648,1.8181818181818181,0.29150000000000004,2.727272727272727,0.6333333333333333,0.38434019276319065,0.4,0.4721627408993577,False,-0.31935483870967757,,1.6500000000000001,1.2571428571428571,1.0238095238095235,1.2279069767441864
XYMLRY00001,30,15,15,24.0,0.8,0.5,0.924755326447544,1.6,0.15624999999999997,2.0,0.5,0.707128186161956,0.03333333333333333,0.13000000000000003,False,0.5483870967741934,,1.875,1.1488095238095237,1.0238095238095235,1.1220930232558142
XYMZG0016,30,5,25,37.0,1.2333333333333334,0.0,3.430927624974927,7.4,0.5168005843681518,6.0,0.8333333333333334,0.16828812659859138,0.0,0.39070051779912984,False,0.6826503923278119,,2.162162162162162,0.8957528957528956,1.0238095238095235,0.874921433060968
YBB0001,104,14,90,38.0,0.36538461538461536,0.0,1.1065356794329333,2.7142857142857144,0.384828467930961,7.428571428571429,0.8653846153846154,0.11490551070403043,0.04807692307692308,0.7618680641183724,False,0.5522267206477733,0.0,2.2105263157894735,1.2030075187969924,1.2513736263736266,0.9613495869200992
YDBZ001,135,41,94,116.0,0.8592592592592593,0.0,1.6668988229686807,2.8292682926829267,0.44912306777645666,3.292682926829268,0.6962962962962963,0.38975854483661143,0.037037037037037035,0.7470276349614394,False,0.6013240928555329,0.2005777762493698,3.53448275862069,0.8349753694581281,1.197883597883598,0.6970421591324478
YDBZ002,135,36,99,127.5,0.9444444444444444,0.0,2.441033444794841,3.5416666666666665,1.06444686109738,3.75,0.7333333333333333,0.31497749345624015,0.17037037037037037,0.5384358069858621,False,0.46449826989619386,0.0,5.364705882352942,1.092156862745098,1.197883597883598,0.9117387237580543
YDBZLV0001AMDE,104,9,95,13.0,0.125,0.0,0.45554831998884615,1.4444444444444444,0.25295857988165676,11.555555555555555,0.9134615384615384,0.22508579543091423,0.4326923076923077,0.34454545454545277,False,-0.020160608622147073,0.0,2.076923076923077,1.6483516483516485,1.2513736263736266,1.3172338090010975
YDBZWV0001AMDE,104,9,95,15.0,0.14423076923076922,0.0,0.5104399250669124,1.6666666666666667,0.18,11.555555555555555,0.9134615384615384,0.16658894503068233,0.38461538461538464,0.4406227371469946,False,0.05505494505494503,0.0,1.7999999999999998,0.9904761904761905,1.2513736263736266,0.7915111598975484
YEC0009,30,11,19,35.0,1.1666666666666667,0.0,2.0014362658942657,3.1818181818181817,0.4507755102040817,2.727272727272727,0.6333333333333333,0.35479081223658815,0.36666666666666664,0.6427283653846153,False,-0.5008294930875581,,2.2,1.1102040816326533,1.0238095238095235,1.0843853820598013
YJLZHMV000AMDE,135,64,71,140.0,1.037037037037037,0.0,1.6087791208901396,2.1875,0.6161580822805313,2.109375,0.5259259259259259,0.7195453749599507,0.014814814814814815,0.44754791918494197,False,0.2763772175536878,0.0,3.2,1.030612244897959,1.197883597883598,0.8603609288238262
YJX0024,104,5,99,11.0,0.10576923076923077,0.0,0.5198631117576941,2.2,0.24793388429752056,20.8,0.9519230769230769,0.07089482769589811,0.3173076923076923,0.31716678297278467,False,0.08816183816183813,0.2333871489875612,1.8181818181818181,0.7922077922077921,1.2513736263736266,0.6330705518411335
YJX0025,104,5,99,8.0,0.07692307692307693,0.0,0.36048262396505587,1.6,0.11718749999999996,20.8,0.9519230769230769,0.1842747769733577,0.19230769230769232,0.10304789550072566,False,0.1133241758241758,0.16330661192151502,1.25,1.2857142857142856,1.2513736263736266,1.027442371020856
YKLLW0005,104,8,96,62.0,0.5961538461538461,0.0,4.668671108340053,7.75,4.284822357663148,13.0,0.9230769230769231,0.05611800812885748,0.019230769230769232,0.17271044368128302,False,0.16972704714640197,0.11070321106723965,6.064516129032258,0.1359447004608295,1.2513736263736266,0.10863637973159589
YXBLJ0001,135,17,118,24.0,0.17777777777777778,0.0,0.5306524661216558,1.411764705882353,0.25455729166666663,7.9411764705882355,0.8740740740740741,0.26080367191344567,0.007407407407407408,0.36342042755344406,False,0.45416666666666666,0.0,2.125,1.607142857142857,1.197883597883598,1.3416519434628973
ZBTZ0002,135,9,126,48.0,0.35555555555555557,0.0,2.4721332460184375,5.333333333333333,2.548828125000001,15.0,0.9333333333333333,0.12459394087771813,0.08888888888888889,0.07670433831571254,False,0.13553921568627444,0.4002651348128801,4.875,0.20238095238095236,1.197883597883598,0.16894876325088334
ZBTZ0003,135,9,126,14.0,0.1037037037037037,0.0,0.5077617562455674,1.5555555555555556,0.7346938775510206,15.0,0.9333333333333333,0.2374997864635524,0.08888888888888889,0.2761452031114949,False,0.1966386554621849,0.19159286632583872,3.2142857142857144,1.0714285714285714,1.197883597883598,0.8944346289752649
ZJJSJBV001AMDE,104,21,83,31.0,0.2980769230769231,0.0,0.6950561574337408,1.4761904761904763,0.30374609781477624,4.9523809523809526,0.7980769230769231,0.47653901109993435,0.14423076923076922,0.3154808444096945,False,-0.06960297766749397,0.36260030175754043,2.7096774193548385,1.488479262672811,1.2513736263736266,1.1894762933323888
ZJJSJSV001AMDE,104,22,82,72.0,0.6923076923076923,0.0,1.8854420463730823,3.272727272727273,0.8018812463256908,4.7272727272727275,0.7884615384615384,0.2580630450379726,0.4423076923076923,0.5733857264231101,False,-0.2783577533577535,0.1631283569187449,3.972222222222222,1.8630952380952381,1.2513736263736266,1.4888401024515183
ZJJYZBV001AMDE,104,32,72,87.0,0.8365384615384616,0.0,1.481999285425433,2.71875,0.27262305072899223,3.25,0.6923076923076923,0.377943927551768,0.14423076923076922,0.7206388841053889,False,-0.029708222811671157,0.3650841987065014,2.206896551724138,1.2545155993431856,1.2513736263736266,1.0025108192336323
ZJJYZSJBV1AMDE,104,19,85,35.0,0.33653846153846156,0.0,0.8658636961173051,1.8421052631578947,0.4015419501133788,5.473684210526316,0.8173076923076923,0.30171247079690344,0.40384615384615385,0.46826995718962744,False,-0.2753061224489798,0.0,2.7142857142857144,1.489795918367347,1.2513736263736266,1.1905284616590872
ZJJYZSJSV1AMDE,104,9,95,58.0,0.5576923076923077,0.0,2.193666625453735,6.444444444444445,0.4641795481569559,11.555555555555555,0.9134615384615384,0.07185001792571655,0.6538461538461539,0.8021560172481382,False,-0.20070102311481625,0.20301361160057235,2.1724137931034484,1.4655172413793103,1.2513736263736266,1.1711268405314355
