sku,full_cluster,calendar_group,horizon_weeks,approximate_days,origin,tail_rank,origin_index,actual_sum,actual_event,training_weeks,training_start,training_last_week,dynamic_cluster,label_source,old_case_available,n,s,probability,laplace_probability,conditional_mean,scale_52,square_scale_52,scale_full,full_n,legacy_week_probability,legacy_positive_week_mean,tail4_identity,block_totals,full_block_totals,enterprise_probability,ma4_forecast,train_values,test_values
FRH0001,1,only_2024_2025,13,91,2024-07-01,6,1,32.0,1,26,2024-01-01,2024-06-24,2,new_origin_training_only,False,2,1,0.5,0.5,17.0,17.0,289.0,17.0,2,0.5384615384615384,2.4285714285714284,26.0,"[0.0, 17.0]","[0.0, 17.0]",0.059278350515463915,26.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 1.0, 1.0, 0.0, 2.0, 0.0, 6.0, 2.0, 0.0]","[1, 2, 3, 0, 0, 0, 0, 3, 4, 6, 7, 4, 2]"
FRH0003,1,only_2024_2025,13,91,2024-07-01,6,1,61.0,1,26,2024-01-01,2024-06-24,2,new_origin_training_only,False,2,1,0.5,0.5,6.0,6.0,36.0,6.0,2,0.38461538461538464,1.2,3.25,"[0.0, 6.0]","[0.0, 6.0]",0.059278350515463915,3.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[1, 1, 5, 2, 1, 1, 3, 5, 8, 9, 13, 8, 4]"
FRH0031,2,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,1,0.5,0.5,2.0,2.0,4.0,2.0,2,0.07692307692307693,2.0,6.5,"[0.0, 2.0]","[0.0, 2.0]",0.059278350515463915,6.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
FRH0035,2,only_2024_2025,13,91,2024-07-01,6,1,21.0,1,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,1,0.5,0.5,2.0,2.0,4.0,2.0,2,0.07692307692307693,2.0,6.5,"[0.0, 2.0]","[0.0, 2.0]",0.059278350515463915,6.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]","[2, 0, 3, 1, 2, 2, 1, 0, 2, 2, 1, 1, 4]"
FRH0037,2,only_2024_2025,13,91,2024-07-01,6,1,10.0,1,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 2, 1, 0, 1, 1, 3, 1, 0]"
FRH0042,2,only_2024_2025,13,91,2024-07-01,6,1,2.0,1,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
FRW0011,2,only_2024_2025,13,91,2024-07-01,6,1,6.0,1,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2]"
FRW0020,2,only_2024_2025,13,91,2024-07-01,6,1,4.0,1,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,1,0.5,0.5,1.0,1.0,1.0,1.0,2,0.07692307692307693,1.0,3.25,"[0.0, 1.0]","[0.0, 1.0]",0.059278350515463915,3.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
FRW0023,2,only_2024_2025,13,91,2024-07-01,6,1,2.0,1,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
GJMJSLW001,1,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
HSAKSLT0001,2,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
JZJ0008,1,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
JZQCQ001,1,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
JZQCQ003,1,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KFZ0001,2,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
LTKF0005A,2,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
LTKF0024A,2,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QCCXC0007,1,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QCXDS001,1,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QCXXC0002,2,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
YDBZLV0001AMDE,2,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
YDBZWV0001AMDE,2,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
YJX0025,2,only_2024_2025,13,91,2024-07-01,6,1,0.0,0,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ZJJYZBV001AMDE,1,only_2024_2025,13,91,2024-07-01,6,1,41.0,1,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 4, 5, 3, 2, 1, 4, 5, 3, 5, 4, 4]"
ZJJYZSJSV2AMDE,2,only_2024_2025,13,91,2024-07-01,6,1,11.0,1,26,2024-01-01,2024-06-24,0,new_origin_training_only,False,2,0,0.0,0.25,,0.0,0.0,0.0,2,0.0,,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.061855670103092786,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 2, 0, 2, 1, 1, 1, 1, 3]"
LTKF0022,2,only_2024_2025,13,91,2024-09-30,5,2,0.0,0,39,2024-01-01,2024-09-23,0,new_origin_training_only,False,3,0,0.0,0.2,,0.0,0.0,0.0,3,0.0,,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.13402061855670103,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
DRMJJ0020,2,only_2024_2025,13,91,2024-09-30,5,2,0.0,0,39,2024-01-01,2024-09-23,0,new_origin_training_only,False,3,0,0.0,0.2,,0.0,0.0,0.0,3,0.0,,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.13402061855670103,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
JZJ0005,1,only_2024_2025,13,91,2024-09-30,5,2,0.0,0,39,2024-01-01,2024-09-23,0,new_origin_training_only,False,3,0,0.0,0.2,,0.0,0.0,0.0,3,0.0,,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.13402061855670103,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
FRH0029,2,only_2024_2025,13,91,2024-09-30,5,2,7.0,1,39,2024-01-01,2024-09-23,0,new_origin_training_only,False,3,2,0.6666666666666666,0.6,2.0,1.0,2.0,1.0,3,0.15384615384615385,1.0,3.25,"[0.0, 2.0, 2.0]","[0.0, 2.0, 2.0]",0.13058419243986255,3.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 2, 0, 0]"
QFSJZ001-1,1,only_2024_2025,13,91,2024-09-30,5,2,0.0,0,39,2024-01-01,2024-09-23,0,new_origin_training_only,False,3,0,0.0,0.2,,0.0,0.0,0.0,3,0.0,,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.13402061855670103,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
LTKF0008,2,only_2024_2025,13,91,2024-09-30,5,2,11.0,1,39,2024-01-01,2024-09-23,0,new_origin_training_only,False,3,0,0.0,0.2,,0.0,0.0,0.0,3,0.0,,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.13402061855670103,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 2, 0, 2, 1, 1, 5, 0, 0, 0, 0, 0]"
ZJJYZSJBV1AMDE,2,only_2024_2025,13,91,2024-09-30,5,2,11.0,1,39,2024-01-01,2024-09-23,1,new_origin_training_only,False,3,1,0.3333333333333333,0.4,21.0,10.5,220.5,10.5,3,0.6923076923076923,2.3333333333333335,16.25,"[0.0, 0.0, 21.0]","[0.0, 0.0, 21.0]",0.1323024054982818,16.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 2.0, 3.0, 4.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[1, 1, 2, 1, 1, 0, 3, 0, 1, 0, 0, 0, 1]"
QCXXC0001,2,only_2024_2025,13,91,2024-09-30,5,2,11.0,1,39,2024-01-01,2024-09-23,0,new_origin_training_only,False,3,0,0.0,0.2,,0.0,0.0,0.0,3,0.0,,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.13402061855670103,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 5, 2, 1, 0, 1, 2]"
FRH0049,2,only_2024_2025,13,91,2024-09-30,5,2,4.0,1,39,2024-01-01,2024-09-23,2,new_origin_training_only,False,3,2,0.6666666666666666,0.6,3.0,2.5,8.5,2.5,3,0.3076923076923077,1.2,13.0,"[0.0, 1.0, 5.0]","[0.0, 1.0, 5.0]",0.13058419243986255,13.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ZJJSJBV001AMDE,2,only_2024_2025,13,91,2024-09-30,5,2,9.0,1,39,2024-01-01,2024-09-23,2,new_origin_training_only,False,3,1,0.3333333333333333,0.4,14.0,7.0,98.0,7.0,3,0.5384615384615384,2.0,13.0,"[0.0, 0.0, 14.0]","[0.0, 0.0, 14.0]",0.1323024054982818,13.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 4.0, 2.0, 0.0, 0.0, 1.0, 1.0, 2.0]","[0, 2, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
FRW0013,1,only_2024_2025,13,91,2024-09-30,5,2,0.0,0,39,2024-01-01,2024-09-23,1,new_origin_training_only,False,3,2,0.6666666666666666,0.6,14.5,9.5,90.5,9.5,3,0.5384615384615384,2.6363636363636362,0.0,"[0.0, 10.0, 19.0]","[0.0, 10.0, 19.0]",0.13058419243986255,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 3.0, 6.0, 1.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
JZJ0004,2,only_2024_2025,13,91,2024-09-30,5,2,0.0,0,39,2024-01-01,2024-09-23,0,new_origin_training_only,False,3,0,0.0,0.2,,0.0,0.0,0.0,3,0.0,,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.13402061855670103,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SRPDZS0002,2,only_2024_2025,13,91,2024-09-30,5,2,0.0,0,39,2024-01-01,2024-09-23,0,new_origin_training_only,False,3,0,0.0,0.2,,0.0,0.0,0.0,3,0.0,,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.13402061855670103,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
FRH0002,1,only_2024_2025,13,91,2024-09-30,5,2,42.0,1,39,2024-01-01,2024-09-23,1,new_origin_training_only,False,3,2,0.6666666666666666,0.6,23.0,13.5,212.5,13.5,3,1.0,2.3,22.75,"[0.0, 19.0, 27.0]","[0.0, 19.0, 27.0]",0.13058419243986255,22.75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 3.0, 2.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 1.0, 2.0, 2.0, 2.0]","[5, 4, 4, 2, 2, 5, 2, 8, 4, 1, 2, 1, 2]"
