sku,n,mean_delta,method,metric,cohort,horizon_weeks
DRMJJ0023,6,0.03542215857764645,LaplaceMean,mase_52,active120,9
ETZP0003,5,0.34491396558623394,LaplaceMean,mase_52,active120,9
ETZP0004,6,0.42953676998527507,LaplaceMean,mase_52,active120,9
FDBLHP0001,6,0.9006014220453865,LaplaceMean,mase_52,active120,9
FDBLP0001,6,-0.7340431790126344,LaplaceMean,mase_52,active120,9
FRC0002,5,0.6824237270665842,LaplaceMean,mase_52,active120,9
FRC0003,6,-0.22807357324987731,LaplaceMean,mase_52,active120,9
FRH0001,6,0.45153033344990695,LaplaceMean,mase_52,active120,9
FRH0002,6,0.8244990630204828,LaplaceMean,mase_52,active120,9
FRH0003,6,0.4910397199070797,LaplaceMean,mase_52,active120,9
FRH0004,5,0.8555563976253631,LaplaceMean,mase_52,active120,9
FRH0033,6,0.447168868974154,LaplaceMean,mase_52,active120,9
FRH0034,6,-0.5385104785403173,LaplaceMean,mase_52,active120,9
FRH0040,6,-0.13498321380460462,LaplaceMean,mase_52,active120,9
FRH0045,6,0.09262834349579667,LaplaceMean,mase_52,active120,9
FRH0046,6,1.659471220828979,LaplaceMean,mase_52,active120,9
FRH0048,6,0.04041188211802818,LaplaceMean,mase_52,active120,9
FRH0050,6,-0.261392183525975,LaplaceMean,mase_52,active120,9
FRH0051,6,-0.9381205718823381,LaplaceMean,mase_52,active120,9
FRH0056,6,-0.561332397489339,LaplaceMean,mase_52,active120,9
FRH0059,6,-0.09551446985447783,LaplaceMean,mase_52,active120,9
FRH0064,5,0.6916232775161347,LaplaceMean,mase_52,active120,9
FRH0065,6,1.323719229561014,LaplaceMean,mase_52,active120,9
FRW0005,6,-0.3503850322397537,LaplaceMean,mase_52,active120,9
FRW0006,6,-0.3507917669101747,LaplaceMean,mase_52,active120,9
FRW0013,4,0.7144520980998967,LaplaceMean,mase_52,active120,9
FRW0015,6,-0.25657896151712695,LaplaceMean,mase_52,active120,9
FRW0017,4,0.7142857142857142,LaplaceMean,mase_52,active120,9
FRW0024,5,0.5816499123266041,LaplaceMean,mase_52,active120,9
FZLRICBHP0001,6,0.10444844604508467,LaplaceMean,mase_52,active120,9
FZLRJ0001,6,-0.24090807340359988,LaplaceMean,mase_52,active120,9
FZLRJ0002,6,-0.640761010568364,LaplaceMean,mase_52,active120,9
FZLRJ0005,1,3.375,LaplaceMean,mase_52,active120,9
GJMJSLW001,6,-0.100940257130771,LaplaceMean,mase_52,active120,9
GJMJWJX001,6,-0.19065432696484427,LaplaceMean,mase_52,active120,9
GJMJWJXW001,6,-0.7236305387496386,LaplaceMean,mase_52,active120,9
HLGKSLT0001,6,0.561211324412708,LaplaceMean,mase_52,active120,9
HWZDSKL0001,6,0.3418855123209082,LaplaceMean,mase_52,active120,9
HZSN0001,6,-1.019035124235769,LaplaceMean,mase_52,active120,9
JZJ00011,6,-0.37542319536125673,LaplaceMean,mase_52,active120,9
JZJ00012,6,0.12450193864750825,LaplaceMean,mase_52,active120,9
JZJ0002,6,-0.6021245026130003,LaplaceMean,mase_52,active120,9
JZJ0003,6,0.41037942310853354,LaplaceMean,mase_52,active120,9
JZJ0005,4,-0.5848895226572178,LaplaceMean,mase_52,active120,9
JZJ0008,4,0.566025233407146,LaplaceMean,mase_52,active120,9
JZJ0009,6,0.7346468174539615,LaplaceMean,mase_52,active120,9
JZJ0013,6,0.2342526649815,LaplaceMean,mase_52,active120,9
JZJ0016,6,-0.4241898898266898,LaplaceMean,mase_52,active120,9
JZJ0018,5,-0.6210766357825183,LaplaceMean,mase_52,active120,9
JZJ0019,6,-1.074647370186683,LaplaceMean,mase_52,active120,9
JZQCQ001,6,0.9939584578581382,LaplaceMean,mase_52,active120,9
JZQCQ003,6,0.93915414531972,LaplaceMean,mase_52,active120,9
JZQCQ004,6,0.7021689662994013,LaplaceMean,mase_52,active120,9
KFYFQ51mm,1,-0.8856382978723404,LaplaceMean,mase_52,active120,9
KFYFQ54mm,1,-0.1607142857142856,LaplaceMean,mase_52,active120,9
KFYFQ58mm,1,0.5696564885496185,LaplaceMean,mase_52,active120,9
KZCWBG001,6,0.3510470275066548,LaplaceMean,mase_52,active120,9
LRKF0001,5,0.27142857142857146,LaplaceMean,mase_52,active120,9
LTKF0019,6,-0.008258701229084805,LaplaceMean,mase_52,active120,9
LTKF0020,6,-0.09490958085611695,LaplaceMean,mase_52,active120,9
LTKF0021,6,-0.48028497759899785,LaplaceMean,mase_52,active120,9
LTKF0022M,6,-0.14333305865335882,LaplaceMean,mase_52,active120,9
LTKF0031,6,0.47030469068142366,LaplaceMean,mase_52,active120,9
LTKF0047,6,0.3615126606198036,LaplaceMean,mase_52,active120,9
LTKF0101,6,-0.2680311360171828,LaplaceMean,mase_52,active120,9
LTKF093,6,1.9800264550264561,LaplaceMean,mase_52,active120,9
LTKF098,5,0.37444999978013194,LaplaceMean,mase_52,active120,9
LTKF098B,1,-1.0,LaplaceMean,mase_52,active120,9
LYC0201,6,1.1230421476356085,LaplaceMean,mase_52,active120,9
NNB0002,5,2.7161773940345366,LaplaceMean,mase_52,active120,9
NNBZL01,1,2.8125,LaplaceMean,mase_52,active120,9
QCCXC0004,4,0.9054482103262591,LaplaceMean,mase_52,active120,9
QCCXC0005,6,0.5682546068946853,LaplaceMean,mase_52,active120,9
QCCXC0007,6,0.8040843694730855,LaplaceMean,mase_52,active120,9
QCSSXC0005,6,1.487385129490393,LaplaceMean,mase_52,active120,9
QCSSXC0006,5,1.1190106177606178,LaplaceMean,mase_52,active120,9
QCXDS001,6,0.15307710017621395,LaplaceMean,mase_52,active120,9
QFDNZGJK001,1,0.75,LaplaceMean,mase_52,active120,9
QFDNZGJK002,1,5.25,LaplaceMean,mase_52,active120,9
QFSJZ001-1,3,2.052028218694886,LaplaceMean,mase_52,active120,9
QFSJZ003-1,6,1.1586939376413057,LaplaceMean,mase_52,active120,9
RLHZHMV000AMDE,6,0.15522117498319343,LaplaceMean,mase_52,active120,9
SKZ2FT01,1,1.75,LaplaceMean,mase_52,active120,9
SKZ3FT01,1,1.75,LaplaceMean,mase_52,active120,9
SPH0001,1,-4.557142857142857,LaplaceMean,mase_52,active120,9
WSJZS0002,1,-7.52987012987013,LaplaceMean,mase_52,active120,9
WSJZS0004,1,-6.593984962406013,LaplaceMean,mase_52,active120,9
XFTW0001,1,-1.358695652173913,LaplaceMean,mase_52,active120,9
XHP0001,6,0.7681990146468832,LaplaceMean,mase_52,active120,9
XHZXCZP0001,6,0.09693626588704428,LaplaceMean,mase_52,active120,9
XHZXCZP0002,5,0.3711464483229198,LaplaceMean,mase_52,active120,9
XMJ0004,1,0.3999999999999997,LaplaceMean,mase_52,active120,9
XMSH0001,1,-0.0892857142857143,LaplaceMean,mase_52,active120,9
XXGP0002,1,0.2984693877551021,LaplaceMean,mase_52,active120,9
XYJ0001,1,-0.47727272727272735,LaplaceMean,mase_52,active120,9
XYMGPD0001,1,0.25,LaplaceMean,mase_52,active120,9
XYMGPD0002,1,2.625,LaplaceMean,mase_52,active120,9
YBB0001,2,-1.0063025210084036,LaplaceMean,mase_52,active120,9
YDBZ001,6,-0.4401816873103371,LaplaceMean,mase_52,active120,9
YDBZ002,6,0.07851363778711186,LaplaceMean,mase_52,active120,9
YEC0009,1,1.275,LaplaceMean,mase_52,active120,9
YJLZHMV000AMDE,6,-0.06674285370713935,LaplaceMean,mase_52,active120,9
YKLLW0005,3,0.4504268374016272,LaplaceMean,mase_52,active120,9
ZBTZ0002,6,-0.22228154120315077,LaplaceMean,mase_52,active120,9
ZJJSJSV001AMDE,6,0.7710292769447699,LaplaceMean,mase_52,active120,9
ZJJYZBV001AMDE,6,0.009863409271074652,LaplaceMean,mase_52,active120,9
ZJJYZSJSV1AMDE,4,1.088392857142857,LaplaceMean,mase_52,active120,9
ZTD0001,3,-0.31772053083528484,LaplaceMean,mase_52,active120,9
ZTD0003,5,0.7270185819057999,LaplaceMean,mase_52,active120,9
xgx0014,1,0.3124999999999999,LaplaceMean,mase_52,active120,9
xgx0015,1,-3.375,LaplaceMean,mase_52,active120,9
xgx0016,1,-0.5416666666666672,LaplaceMean,mase_52,active120,9
xymzd0015,1,0.5625,LaplaceMean,mase_52,active120,9
BLP0001,6,0.11398809523809739,LaplaceMean,ae,active120,9
BLP0002,5,-0.0876190476190473,LaplaceMean,ae,active120,9
CWW0002,5,-17.41380952380953,LaplaceMean,ae,active120,9
DHZXCZP0001,6,0.4948412698412694,LaplaceMean,ae,active120,9
DRMJJ0022,6,-7.287698412698412,LaplaceMean,ae,active120,9
DRMJJ0023,6,-0.5498015873015891,LaplaceMean,ae,active120,9
ETZP0003,5,-9.708095238095238,LaplaceMean,ae,active120,9
ETZP0004,6,1.042460317460317,LaplaceMean,ae,active120,9
FDBLHP0001,6,-1.637301587301587,LaplaceMean,ae,active120,9
FDBLP0001,6,-11.578571428571424,LaplaceMean,ae,active120,9
FRC0002,5,8.704761904761906,LaplaceMean,ae,active120,9
FRC0003,6,-1.4682539682539681,LaplaceMean,ae,active120,9
FRH0001,6,8.593650793650793,LaplaceMean,ae,active120,9
FRH0002,6,10.261111111111111,LaplaceMean,ae,active120,9
FRH0003,6,17.525396825396825,LaplaceMean,ae,active120,9
FRH0004,5,11.604761904761904,LaplaceMean,ae,active120,9
FRH0033,6,4.713095238095235,LaplaceMean,ae,active120,9
FRH0034,6,-4.510238095238095,LaplaceMean,ae,active120,9
FRH0040,6,-0.8115079365079366,LaplaceMean,ae,active120,9
FRH0045,6,-1.6428571428571435,LaplaceMean,ae,active120,9
FRH0046,6,2.383333333333333,LaplaceMean,ae,active120,9
FRH0048,6,0.5166666666666684,LaplaceMean,ae,active120,9
FRH0050,6,-4.110714285714286,LaplaceMean,ae,active120,9
FRH0051,6,-5.558333333333334,LaplaceMean,ae,active120,9
FRH0056,6,-18.47619047619047,LaplaceMean,ae,active120,9
FRH0059,6,0.8630952380952364,LaplaceMean,ae,active120,9
FRH0064,5,5.646190476190476,LaplaceMean,ae,active120,9
FRH0065,6,1.4142857142857144,LaplaceMean,ae,active120,9
FRW0005,6,-4.996428571428571,LaplaceMean,ae,active120,9
FRW0006,6,-13.475,LaplaceMean,ae,active120,9
FRW0013,4,4.333333333333333,LaplaceMean,ae,active120,9
FRW0015,6,-8.630952380952378,LaplaceMean,ae,active120,9
FRW0017,4,6.0,LaplaceMean,ae,active120,9
FRW0024,5,-6.000000000000001,LaplaceMean,ae,active120,9
FZLRICBHP0001,6,0.4464285714285712,LaplaceMean,ae,active120,9
FZLRJ0001,6,-2.0321428571428566,LaplaceMean,ae,active120,9
FZLRJ0002,6,-8.59365079365079,LaplaceMean,ae,active120,9
FZLRJ0005,2,1.354166666666667,LaplaceMean,ae,active120,9
GJMJSLW001,6,1.8452380952380967,LaplaceMean,ae,active120,9
GJMJWJX001,6,2.5226190476190453,LaplaceMean,ae,active120,9
GJMJWJXW001,6,-40.392857142857125,LaplaceMean,ae,active120,9
HLGKSLT0001,6,0.7976190476190461,LaplaceMean,ae,active120,9
HWZDSKL0001,6,9.380952380952378,LaplaceMean,ae,active120,9
HZSN0001,6,-15.78095238095238,LaplaceMean,ae,active120,9
JZJ00011,6,-0.911507936507936,LaplaceMean,ae,active120,9
JZJ00012,6,2.9472222222222215,LaplaceMean,ae,active120,9
JZJ0002,6,-12.583730158730157,LaplaceMean,ae,active120,9
JZJ0003,6,18.344841269841268,LaplaceMean,ae,active120,9
JZJ0005,4,-1.6309523809523814,LaplaceMean,ae,active120,9
JZJ0008,4,7.875000000000002,LaplaceMean,ae,active120,9
JZJ0009,6,37.219047619047615,LaplaceMean,ae,active120,9
JZJ0013,6,16.7952380952381,LaplaceMean,ae,active120,9
JZJ0016,6,-5.189285714285713,LaplaceMean,ae,active120,9
JZJ0018,5,-3.988095238095238,LaplaceMean,ae,active120,9
JZJ0019,6,-14.401190476190477,LaplaceMean,ae,active120,9
JZQCQ001,6,28.02976190476191,LaplaceMean,ae,active120,9
JZQCQ003,6,21.19325396825397,LaplaceMean,ae,active120,9
JZQCQ004,6,1.6182539682539685,LaplaceMean,ae,active120,9
KFYFQ51mm,2,-3.364583333333332,LaplaceMean,ae,active120,9
KFYFQ54mm,2,13.020833333333336,LaplaceMean,ae,active120,9
KFYFQ58mm,2,23.03125,LaplaceMean,ae,active120,9
KZCWBG001,6,1.7059523809523807,LaplaceMean,ae,active120,9
LRKF0001,5,6.45,LaplaceMean,ae,active120,9
LTKF0019,6,-0.764285714285715,LaplaceMean,ae,active120,9
LTKF0020,6,-3.69523809523808,LaplaceMean,ae,active120,9
LTKF0021,6,-8.08531746031746,LaplaceMean,ae,active120,9
LTKF0022M,6,-3.9126984126984126,LaplaceMean,ae,active120,9
LTKF0031,6,8.398412698412695,LaplaceMean,ae,active120,9
LTKF0047,6,1.611111111111111,LaplaceMean,ae,active120,9
LTKF0101,6,-6.787301587301585,LaplaceMean,ae,active120,9
LTKF093,6,-0.14801587301587205,LaplaceMean,ae,active120,9
LTKF098,5,3.8247619047619046,LaplaceMean,ae,active120,9
LTKF098B,2,-8.708333333333336,LaplaceMean,ae,active120,9
LYC0201,6,1.478174603174603,LaplaceMean,ae,active120,9
NNB0002,5,26.22285714285714,LaplaceMean,ae,active120,9
NNBZL01,2,-7.541666666666666,LaplaceMean,ae,active120,9
QCCXC0004,4,18.142857142857142,LaplaceMean,ae,active120,9
QCCXC0005,6,-1.0138888888888886,LaplaceMean,ae,active120,9
QCCXC0007,6,-4.995238095238099,LaplaceMean,ae,active120,9
QCSSXC0005,6,6.323015873015874,LaplaceMean,ae,active120,9
QCSSXC0006,5,-0.7814285714285703,LaplaceMean,ae,active120,9
QCXDS001,6,2.871031746031742,LaplaceMean,ae,active120,9
QFDNZGJK001,2,-1.375,LaplaceMean,ae,active120,9
QFDNZGJK002,2,-1.875,LaplaceMean,ae,active120,9
QFSJZ001-1,3,-8.6984126984127,LaplaceMean,ae,active120,9
QFSJZ003-1,6,0.8857142857142856,LaplaceMean,ae,active120,9
RLHZHMV000AMDE,6,13.357142857142856,LaplaceMean,ae,active120,9
SKZ2FT01,1,5.25,LaplaceMean,ae,active120,9
SKZ3FT01,1,28.0,LaplaceMean,ae,active120,9
SPH0001,1,-34.17857142857143,LaplaceMean,ae,active120,9
WSJZS0002,1,-103.53571428571429,LaplaceMean,ae,active120,9
WSJZS0004,1,-187.92857142857144,LaplaceMean,ae,active120,9
XFTW0001,1,-31.25,LaplaceMean,ae,active120,9
XHP0001,6,67.49007936507935,LaplaceMean,ae,active120,9
XHZXCZP0001,6,7.039285714285714,LaplaceMean,ae,active120,9
XHZXCZP0002,5,-16.470476190476187,LaplaceMean,ae,active120,9
XMJ0004,1,12.0,LaplaceMean,ae,active120,9
XMSH0001,2,-14.520833333333336,LaplaceMean,ae,active120,9
XXGP0002,2,8.104166666666668,LaplaceMean,ae,active120,9
XYJ0001,2,-1.625,LaplaceMean,ae,active120,9
XYMGPD0001,2,3.4166666666666643,LaplaceMean,ae,active120,9
XYMGPD0002,2,2.75,LaplaceMean,ae,active120,9
YBB0001,2,-4.267857142857143,LaplaceMean,ae,active120,9
YDBZ001,6,-4.253968253968254,LaplaceMean,ae,active120,9
YDBZ002,6,-1.0446428571428577,LaplaceMean,ae,active120,9
YEC0009,2,0.2708333333333339,LaplaceMean,ae,active120,9
YJLZHMV000AMDE,6,0.10595238095238102,LaplaceMean,ae,active120,9
YKLLW0005,3,10.761904761904761,LaplaceMean,ae,active120,9
ZBTZ0002,6,-0.2678571428571435,LaplaceMean,ae,active120,9
ZJJSJSV001AMDE,6,7.829365079365079,LaplaceMean,ae,active120,9
ZJJYZBV001AMDE,6,-0.7420634920634925,LaplaceMean,ae,active120,9
ZJJYZSJSV1AMDE,4,11.464285714285715,LaplaceMean,ae,active120,9
ZTD0001,3,-0.6071428571428564,LaplaceMean,ae,active120,9
ZTD0003,5,1.2000000000000004,LaplaceMean,ae,active120,9
xgx0014,2,-0.791666666666667,LaplaceMean,ae,active120,9
xgx0015,2,-1.854166666666666,LaplaceMean,ae,active120,9
xgx0016,2,-6.666666666666668,LaplaceMean,ae,active120,9
xymzd0015,2,-0.20833333333333393,LaplaceMean,ae,active120,9
BLP0001,6,0.6572820739699498,LegacyPXQ,mase_52,active120,9
BLP0002,5,-0.39057249268137884,LegacyPXQ,mase_52,active120,9
CWW0002,5,-1.4185058083871172,LegacyPXQ,mase_52,active120,9
DHZXCZP0001,6,0.32832104073326146,LegacyPXQ,mase_52,active120,9
DRMJJ0022,6,-0.24364783250330602,LegacyPXQ,mase_52,active120,9
DRMJJ0023,6,-0.22343306303304902,LegacyPXQ,mase_52,active120,9
ETZP0003,5,0.5774603174603176,LegacyPXQ,mase_52,active120,9
ETZP0004,6,-0.051699472472419426,LegacyPXQ,mase_52,active120,9
FDBLHP0001,6,0.9190468535296121,LegacyPXQ,mase_52,active120,9
FDBLP0001,6,-0.36244293278245615,LegacyPXQ,mase_52,active120,9
FRC0002,5,0.03,LegacyPXQ,mase_52,active120,9
FRC0003,6,-0.31702439584345893,LegacyPXQ,mase_52,active120,9
FRH0001,6,-0.2529401486446454,LegacyPXQ,mase_52,active120,9
FRH0002,6,-0.08683191850594207,LegacyPXQ,mase_52,active120,9
FRH0003,6,-0.00603156822163519,LegacyPXQ,mase_52,active120,9
FRH0004,5,0.18717948717948718,LegacyPXQ,mase_52,active120,9
FRH0033,6,0.6518968150264975,LegacyPXQ,mase_52,active120,9
FRH0034,6,-0.5575852546797869,LegacyPXQ,mase_52,active120,9
FRH0040,6,-0.490590689503733,LegacyPXQ,mase_52,active120,9
FRH0045,6,-0.1379146722658173,LegacyPXQ,mase_52,active120,9
FRH0046,6,1.168936277202748,LegacyPXQ,mase_52,active120,9
FRH0048,6,-0.22589284973294255,LegacyPXQ,mase_52,active120,9
FRH0050,6,-0.41718181210807415,LegacyPXQ,mase_52,active120,9
FRH0051,6,-0.01720981874922317,LegacyPXQ,mase_52,active120,9
FRH0056,6,-0.5539637447447948,LegacyPXQ,mase_52,active120,9
FRH0059,6,0.27204250451708845,LegacyPXQ,mase_52,active120,9
FRH0064,5,0.11988858363858346,LegacyPXQ,mase_52,active120,9
FRH0065,6,1.2448536179520309,LegacyPXQ,mase_52,active120,9
FRW0005,6,-0.3339622781394509,LegacyPXQ,mase_52,active120,9
FRW0006,6,-0.3247469512523342,LegacyPXQ,mase_52,active120,9
FRW0013,4,0.0,LegacyPXQ,mase_52,active120,9
FRW0015,6,-0.30766118864397207,LegacyPXQ,mase_52,active120,9
FRW0017,4,0.0,LegacyPXQ,mase_52,active120,9
FRW0024,5,0.5564306642998313,LegacyPXQ,mase_52,active120,9
FZLRICBHP0001,6,0.39965604475408395,LegacyPXQ,mase_52,active120,9
FZLRJ0001,6,0.12736321522369864,LegacyPXQ,mase_52,active120,9
FZLRJ0002,6,-0.33606995173359194,LegacyPXQ,mase_52,active120,9
FZLRJ0005,1,3.0,LegacyPXQ,mase_52,active120,9
GJMJSLW001,6,-0.314225095177665,LegacyPXQ,mase_52,active120,9
GJMJWJX001,6,-0.5326623848611586,LegacyPXQ,mase_52,active120,9
GJMJWJXW001,6,-0.6381973049430979,LegacyPXQ,mase_52,active120,9
HLGKSLT0001,6,0.09313763542668928,LegacyPXQ,mase_52,active120,9
HWZDSKL0001,6,0.7584099755985164,LegacyPXQ,mase_52,active120,9
HZSN0001,6,-1.274412548244219,LegacyPXQ,mase_52,active120,9
JZJ00011,6,-0.8986079386392621,LegacyPXQ,mase_52,active120,9
JZJ00012,6,0.2647903714036211,LegacyPXQ,mase_52,active120,9
JZJ0002,6,-0.38638735527525053,LegacyPXQ,mase_52,active120,9
JZJ0003,6,0.3014472498262432,LegacyPXQ,mase_52,active120,9
JZJ0005,4,-0.9550812650354986,LegacyPXQ,mase_52,active120,9
JZJ0008,4,0.05488308643057499,LegacyPXQ,mase_52,active120,9
JZJ0009,6,0.19398372467062608,LegacyPXQ,mase_52,active120,9
JZJ0013,6,-0.027172837996157422,LegacyPXQ,mase_52,active120,9
JZJ0016,6,-0.29752714189256424,LegacyPXQ,mase_52,active120,9
JZJ0018,5,0.0752962723550958,LegacyPXQ,mase_52,active120,9
JZJ0019,6,-0.6903236193583515,LegacyPXQ,mase_52,active120,9
JZQCQ001,6,0.5624046575621753,LegacyPXQ,mase_52,active120,9
JZQCQ003,6,0.5759614819571296,LegacyPXQ,mase_52,active120,9
JZQCQ004,6,0.4351184145120073,LegacyPXQ,mase_52,active120,9
KFYFQ51mm,1,-0.03023516237402002,LegacyPXQ,mase_52,active120,9
KFYFQ54mm,1,-0.7857142857142857,LegacyPXQ,mase_52,active120,9
KFYFQ58mm,1,0.3469465648854963,LegacyPXQ,mase_52,active120,9
KZCWBG001,6,0.5667473589212718,LegacyPXQ,mase_52,active120,9
LRKF0001,5,0.19714285714285715,LegacyPXQ,mase_52,active120,9
LTKF0019,6,1.5748517609996933,LegacyPXQ,mase_52,active120,9
LTKF0020,6,-0.3891870031882178,LegacyPXQ,mase_52,active120,9
LTKF0021,6,0.29436020055369494,LegacyPXQ,mase_52,active120,9
LTKF0022M,6,-0.1283965311912573,LegacyPXQ,mase_52,active120,9
LTKF0031,6,0.3465483395480898,LegacyPXQ,mase_52,active120,9
LTKF0047,6,0.16084041135611352,LegacyPXQ,mase_52,active120,9
LTKF0101,6,-0.0800510996621802,LegacyPXQ,mase_52,active120,9
LTKF093,6,1.3035225885225892,LegacyPXQ,mase_52,active120,9
LTKF098,5,0.2170287788242297,LegacyPXQ,mase_52,active120,9
LTKF098B,1,-0.146052631578947,LegacyPXQ,mase_52,active120,9
LYC0201,6,0.9117401207181963,LegacyPXQ,mase_52,active120,9
NNB0002,5,1.9159441873915561,LegacyPXQ,mase_52,active120,9
NNBZL01,1,6.1875,LegacyPXQ,mase_52,active120,9
QCCXC0004,4,8.846153846153847,LegacyPXQ,mase_52,active120,9
QCCXC0005,6,-0.7876439669678025,LegacyPXQ,mase_52,active120,9
QCCXC0007,6,-0.07677461340637404,LegacyPXQ,mase_52,active120,9
QCSSXC0005,6,1.3817462143120036,LegacyPXQ,mase_52,active120,9
QCSSXC0006,5,1.1140782581223756,LegacyPXQ,mase_52,active120,9
QCXDS001,6,-0.4256697695504159,LegacyPXQ,mase_52,active120,9
QFDNZGJK001,1,0.5,LegacyPXQ,mase_52,active120,9
QFDNZGJK002,1,7.75,LegacyPXQ,mase_52,active120,9
QFSJZ001-1,3,0.971604938271605,LegacyPXQ,mase_52,active120,9
QFSJZ003-1,6,-0.3753024753024756,LegacyPXQ,mase_52,active120,9
RLHZHMV000AMDE,6,0.3471046919995788,LegacyPXQ,mase_52,active120,9
SKZ2FT01,1,1.25,LegacyPXQ,mase_52,active120,9
SKZ3FT01,1,1.25,LegacyPXQ,mase_52,active120,9
SPH0001,1,-1.7000000000000002,LegacyPXQ,mase_52,active120,9
WSJZS0002,1,-4.672727272727271,LegacyPXQ,mase_52,active120,9
WSJZS0004,1,-3.7368421052631566,LegacyPXQ,mase_52,active120,9
XFTW0001,1,-0.8586956521739131,LegacyPXQ,mase_52,active120,9
XHP0001,6,0.4655747677842225,LegacyPXQ,mase_52,active120,9
XHZXCZP0001,6,0.03679612579737934,LegacyPXQ,mase_52,active120,9
XHZXCZP0002,5,0.276919302151136,LegacyPXQ,mase_52,active120,9
XMJ0004,1,-0.10000000000000009,LegacyPXQ,mase_52,active120,9
XMSH0001,1,-0.3306878306878306,LegacyPXQ,mase_52,active120,9
XXGP0002,1,0.8002915451895043,LegacyPXQ,mase_52,active120,9
XYJ0001,1,-0.7563131313131315,LegacyPXQ,mase_52,active120,9
XYMGPD0001,1,0.0,LegacyPXQ,mase_52,active120,9
XYMGPD0002,1,4.329545454545454,LegacyPXQ,mase_52,active120,9
YBB0001,2,-0.84640522875817,LegacyPXQ,mase_52,active120,9
YDBZ001,6,-0.6058045268987394,LegacyPXQ,mase_52,active120,9
YDBZ002,6,0.11381176752803808,LegacyPXQ,mase_52,active120,9
YEC0009,1,1.831818181818182,LegacyPXQ,mase_52,active120,9
YJLZHMV000AMDE,6,0.13706771947020177,LegacyPXQ,mase_52,active120,9
YKLLW0005,3,1.2309723889555821,LegacyPXQ,mase_52,active120,9
ZBTZ0002,6,-0.856314322245279,LegacyPXQ,mase_52,active120,9
ZJJSJSV001AMDE,6,0.2609631668193566,LegacyPXQ,mase_52,active120,9
ZJJYZBV001AMDE,6,0.2167041707970084,LegacyPXQ,mase_52,active120,9
ZJJYZSJSV1AMDE,4,0.0,LegacyPXQ,mase_52,active120,9
ZTD0001,3,0.5417041974419022,LegacyPXQ,mase_52,active120,9
ZTD0003,5,-0.05958350744728458,LegacyPXQ,mase_52,active120,9
xgx0014,1,0.34999999999999976,LegacyPXQ,mase_52,active120,9
xgx0015,1,-8.75,LegacyPXQ,mase_52,active120,9
xgx0016,1,-0.5625000000000004,LegacyPXQ,mase_52,active120,9
xymzd0015,1,-1.7999999999999998,LegacyPXQ,mase_52,active120,9
BLP0001,6,-2.9948370594922302,LegacyPXQ,ae,active120,9
BLP0002,5,-2.311196581196582,LegacyPXQ,ae,active120,9
CWW0002,5,-28.070454545454545,LegacyPXQ,ae,active120,9
DHZXCZP0001,6,4.994074074074073,LegacyPXQ,ae,active120,9
DRMJJ0022,6,-3.993898613463832,LegacyPXQ,ae,active120,9
DRMJJ0023,6,-2.5303285674231955,LegacyPXQ,ae,active120,9
ETZP0003,5,-3.7388888888888885,LegacyPXQ,ae,active120,9
ETZP0004,6,-0.18369565217391326,LegacyPXQ,ae,active120,9
FDBLHP0001,6,1.8808080808080805,LegacyPXQ,ae,active120,9
FDBLP0001,6,-5.76068272005772,LegacyPXQ,ae,active120,9
FRC0002,6,0.6875,LegacyPXQ,ae,active120,9
FRC0003,6,-2.322991205491205,LegacyPXQ,ae,active120,9
FRH0001,6,-3.6096601874827674,LegacyPXQ,ae,active120,9
FRH0002,6,-0.0254032258064516,LegacyPXQ,ae,active120,9
FRH0003,6,3.5289163565479345,LegacyPXQ,ae,active120,9
FRH0004,6,2.5347222222222228,LegacyPXQ,ae,active120,9
FRH0033,6,6.280162668100853,LegacyPXQ,ae,active120,9
FRH0034,6,-4.7319815724729875,LegacyPXQ,ae,active120,9
FRH0040,6,-4.377840909090909,LegacyPXQ,ae,active120,9
